"REF_DATE","GEO","DGUID","Products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-06","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.19","","","","2"
"2018-07","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.25","","","","2"
"2018-08","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.18","","","","2"
"2018-09","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.05","","","","2"
"2018-10","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.25","","","","2"
"2018-11","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.23","","","","2"
"2018-12","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.10","","","","2"
"2019-01","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.18","","","","2"
"2019-02","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.00","","","","2"
"2019-03","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.36","","","","2"
"2019-04","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.25","","","","2"
"2019-05","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.10","","","","2"
"2019-06","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.23","","","","2"
"2019-07","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.23","","","","2"
"2019-08","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.35","","","","2"
"2019-09","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.02","","","","2"
"2019-10","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.35","","","","2"
"2019-11","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.27","","","","2"
"2019-12","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.06","","","","2"
"2020-01","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.37","","","","2"
"2020-02","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.30","","","","2"
"2020-03","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.56","","","","2"
"2020-04","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.79","","","","2"
"2020-05","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.74","","","","2"
"2020-06","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.72","","","","2"
"2020-07","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.71","","","","2"
"2020-08","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.69","","","","2"
"2020-09","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.66","","","","2"
"2020-10","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.44","","","","2"
"2020-11","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.36","","","","2"
"2020-12","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.51","","","","2"
"2021-01","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.41","","","","2"
"2021-02","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.33","","","","2"
"2021-03","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.49","","","","2"
"2021-04","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.61","","","","2"
"2021-05","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.65","","","","2"
"2021-06","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.63","","","","2"
"2021-07","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.71","","","","2"
"2021-08","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.69","","","","2"
"2021-09","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.61","","","","2"
"2021-10","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.53","","","","2"
"2021-11","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.83","","","","2"
"2021-12","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.75","","","","2"
"2022-01","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.72","","","","2"
"2022-02","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.73","","","","2"
"2022-03","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.68","","","","2"
"2022-04","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.61","","","","2"
"2022-05","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.83","","","","2"
"2022-06","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.72","","","","2"
"2022-07","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.81","","","","2"
"2022-08","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.54","","","","2"
"2022-09","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.71","","","","2"
"2022-10","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.66","","","","2"
"2022-11","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.57","","","","2"
"2022-12","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.95","","","","2"
"2023-01","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.70","","","","2"
"2023-02","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.71","","","","2"
"2023-03","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","3.99","","","","2"
"2023-04","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","4.14","","","","2"
"2023-05","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","4.12","","","","2"
"2023-06","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","4.15","","","","2"
"2023-07","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","4.16","","","","2"
"2023-08","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","4.10","","","","2"
"2023-09","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","4.09","","","","2"
"2023-10","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","4.00","","","","2"
"2023-11","Quebec","2016A000224","Frozen mixed vegetables, 750 grams ","Dollars","81","units","0","v1353834508","5.54","4.29","","","","2"
"2018-01","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","2.89","","","","2"
"2018-02","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.03","","","","2"
"2018-03","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","2.90","","","","2"
"2018-04","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","2.98","","","","2"
"2018-05","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","2.95","","","","2"
"2018-06","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","2.94","","","","2"
"2018-07","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.03","","","","2"
"2018-08","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","2.91","","","","2"
"2018-09","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","2.85","","","","2"
"2018-10","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","2.97","","","","2"
"2018-11","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","2.97","","","","2"
"2018-12","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","2.95","","","","2"
"2019-01","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","2.94","","","","2"
"2019-02","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","2.72","","","","2"
"2019-03","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.11","","","","2"
"2019-04","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","2.98","","","","2"
"2019-05","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","2.94","","","","2"
"2019-06","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.05","","","","2"
"2019-07","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","2.97","","","","2"
"2019-08","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","2.97","","","","2"
"2019-09","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","2.88","","","","2"
"2019-10","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.08","","","","2"
"2019-11","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.11","","","","2"
"2019-12","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.05","","","","2"
"2020-01","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.11","","","","2"
"2020-02","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.06","","","","2"
"2020-03","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.35","","","","2"
"2020-04","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.18","","","","2"
"2020-05","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.23","","","","2"
"2020-06","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.22","","","","2"
"2020-07","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.24","","","","2"
"2020-08","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.29","","","","2"
"2020-09","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.23","","","","2"
"2020-10","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.09","","","","2"
"2020-11","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.09","","","","2"
"2020-12","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.19","","","","2"
"2021-01","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.15","","","","2"
"2021-02","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.11","","","","2"
"2021-03","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.05","","","","2"
"2021-04","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.10","","","","2"
"2021-05","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.12","","","","2"
"2021-06","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.07","","","","2"
"2021-07","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.09","","","","2"
"2021-08","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.20","","","","2"
"2021-09","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.23","","","","2"
"2021-10","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.17","","","","2"
"2021-11","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.31","","","","2"
"2021-12","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.41","","","","2"
"2022-01","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.34","","","","2"
"2022-02","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.38","","","","2"
"2022-03","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.41","","","","2"
"2022-04","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.30","","","","2"
"2022-05","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.37","","","","2"
"2022-06","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.34","","","","2"
"2022-07","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.41","","","","2"
"2022-08","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.19","","","","2"
"2022-09","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.50","","","","2"
"2022-10","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.34","","","","2"
"2022-11","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.49","","","","2"
"2022-12","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.66","","","","2"
"2023-01","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.44","","","","2"
"2023-02","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.38","","","","2"
"2023-03","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.72","","","","2"
"2023-04","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","4.16","","","","2"
"2023-05","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.74","","","","2"
"2023-06","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.72","","","","2"
"2023-07","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.80","","","","2"
"2023-08","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.77","","","","2"
"2023-09","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.68","","","","2"
"2023-10","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.67","","","","2"
"2023-11","Quebec","2016A000224","Frozen peas, 750 grams","Dollars","81","units","0","v1353834509","5.55","3.94","","","","2"
"2018-01","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","3.68","","","","2"
"2018-02","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","3.89","","","","2"
"2018-03","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","3.72","","","","2"
"2018-04","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","3.77","","","","2"
"2018-05","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","3.99","","","","2"
"2018-06","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.00","","","","2"
"2018-07","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","3.87","","","","2"
"2018-08","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","3.78","","","","2"
"2018-09","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","3.82","","","","2"
"2018-10","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.22","","","","2"
"2018-11","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","3.78","","","","2"
"2018-12","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","3.98","","","","2"
"2019-01","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.39","","","","2"
"2019-02","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","3.91","","","","2"
"2019-03","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.01","","","","2"
"2019-04","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","3.79","","","","2"
"2019-05","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.11","","","","2"
"2019-06","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.27","","","","2"
"2019-07","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","3.78","","","","2"
"2019-08","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","3.89","","","","2"
"2019-09","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","3.81","","","","2"
"2019-10","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.14","","","","2"
"2019-11","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.11","","","","2"
"2019-12","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.04","","","","2"
"2020-01","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","3.96","","","","2"
"2020-02","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","3.92","","","","2"
"2020-03","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.02","","","","2"
"2020-04","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.50","","","","2"
"2020-05","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.39","","","","2"
"2020-06","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.30","","","","2"
"2020-07","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.08","","","","2"
"2020-08","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.29","","","","2"
"2020-09","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","3.77","","","","2"
"2020-10","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.60","","","","2"
"2020-11","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","3.98","","","","2"
"2020-12","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","3.80","","","","2"
"2021-01","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.11","","","","2"
"2021-02","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","3.90","","","","2"
"2021-03","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.25","","","","2"
"2021-04","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.26","","","","2"
"2021-05","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.57","","","","2"
"2021-06","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.36","","","","2"
"2021-07","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.85","","","","2"
"2021-08","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.17","","","","2"
"2021-09","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.00","","","","2"
"2021-10","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.61","","","","2"
"2021-11","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","3.86","","","","2"
"2021-12","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.09","","","","2"
"2022-01","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.05","","","","2"
"2022-02","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.13","","","","2"
"2022-03","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.82","","","","2"
"2022-04","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.63","","","","2"
"2022-05","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.41","","","","2"
"2022-06","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.24","","","","2"
"2022-07","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.17","","","","2"
"2022-08","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.38","","","","2"
"2022-09","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.14","","","","2"
"2022-10","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.90","","","","2"
"2022-11","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","3.97","","","","2"
"2022-12","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.80","","","","2"
"2023-01","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","5.19","","","","2"
"2023-02","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.53","","","","2"
"2023-03","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","5.03","","","","2"
"2023-04","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","5.04","","","","2"
"2023-05","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","5.08","","","","2"
"2023-06","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.92","","","","2"
"2023-07","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.61","","","","2"
"2023-08","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","5.53","","","","2"
"2023-09","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.80","","","","2"
"2023-10","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.74","","","","2"
"2023-11","Quebec","2016A000224","Frozen pizza, 390 grams","Dollars","81","units","0","v1458870080","5.87","4.81","","","","2"
"2018-01","Quebec","2016A000224","Frozen spinach, 300 grams","Dollars","81","units","0","v1458870081","5.88","1.42","","","","2"
"2018-02","Quebec","2016A000224","Frozen spinach, 300 grams","Dollars","81","units","0","v1458870081","5.88","1.53","","","","2"
"2018-03","Quebec","2016A000224","Frozen spinach, 300 grams","Dollars","81","units","0","v1458870081","5.88","1.42","","","","2"
"2018-04","Quebec","2016A000224","Frozen spinach, 300 grams","Dollars","81","units","0","v1458870081","5.88","1.49","","","","2"
"2018-05","Quebec","2016A000224","Frozen spinach, 300 grams","Dollars","81","units","0","v1458870081","5.88","1.56","","","","2"
"2018-06","Quebec","2016A000224","Frozen spinach, 300 grams","Dollars","81","units","0","v1458870081","5.88","1.50","","","","2"
"2018-07","Quebec","2016A000224","Frozen spinach, 300 grams","Dollars","81","units","0","v1458870081","5.88","1.55","","","","2"
"2018-08","Quebec","2016A000224","Frozen spinach, 300 grams","Dollars","81","units","0","v1458870081","5.88","1.48","","","","2"
"2018-09","Quebec","2016A000224","Frozen spinach, 300 grams","Dollars","81","units","0","v1458870081","5.88","1.47","","","","2"
"2018-10","Quebec","2016A000224","Frozen spinach, 300 grams","Dollars","81","units","0","v1458870081","5.88","1.57","","","","2"
"2018-11","Quebec","2016A000224","Frozen spinach, 300 grams","Dollars","81","units","0","v1458870081","5.88","1.51","","","","2"
"2018-12","Quebec","2016A000224","Frozen spinach, 300 grams","Dollars","81","units","0","v1458870081","5.88","1.53","","","","2"
